,M
304558,8
304559,-2
304560,-1
304561,-1
304562,-1
304563,4
304564,-2
304565,4
304566,0
304567,-2
304568,-1
304569,-2
304570,-4
304571,-5
304572,-3
304573,-1
304574,-2
304575,5
304576,-5
304577,-2
304578,-3
304579,-1
304580,2
304581,1
304582,1
304583,0
304584,-1
304585,0
304586,-2
304587,-5
304588,10
304589,-2
304590,6
304591,-2
304592,0
304593,5
304594,6
304595,1
304596,1
304597,-9
304598,-2
304599,0
304600,1
304601,-2
304602,0
304603,3
304604,-2
304605,3
304606,-1
304607,1
304608,-2
304609,3
304610,1
304611,2
304612,-5
304613,0
304614,3
304615,-3
304616,4
304617,1
304618,4
304619,4
304620,3
304621,2
304622,0
304623,6
304624,-1
304625,3
304626,-6
304627,2
304628,1
304629,1
304630,-4
304631,2
304632,-4
304633,-3
304634,-6
304635,-1
304636,2
304637,8
304638,-4
304639,-1
304640,-2
304641,1
304642,3
304643,0
304644,3
304645,7
304646,0
304647,0
304648,3
304649,-3
304650,-3
304651,-3
304652,2
304653,-3
304654,2
304655,0
304656,8
304657,1
304658,-1
304659,-4
304660,-4
304661,0
304662,-2
304663,2
304664,1
304665,-4
304666,-1
304667,-3
304668,2
304669,2
304670,-2
304671,0
304672,7
304673,1
304674,0
304675,0
304676,-1
304677,-6
304678,-1
304679,-9
304680,3
304681,3
304682,1
304683,-7
304684,-6
304685,2
304686,-8
304687,0
304688,-2
304689,1
304690,-2
304691,1
304692,1
304693,-1
304694,4
304695,4
304696,10
304697,3
304698,7
304699,0
304700,3
304701,-5
304702,1
304703,-3
304704,4
304705,-3
304706,2
304707,4
304708,7
304709,5
304710,9
304711,4
304712,-3
304713,-5
304714,-4
304715,-9
304716,-10
304717,-9
304718,-6
304719,-5
304720,4
304721,5
304722,10
304723,-2
304724,0
304725,-1
304726,5
304727,5
304728,16
304729,14
304730,14
304731,15
304732,9
304733,6
304734,2
304735,-1
304736,-13
304737,-14
304738,-12
304739,-4
304740,-7
304741,-4
304742,-8
304743,-1
304744,-1
304745,5
304746,11
304747,-3
304748,4
304749,-3
304750,-4
304751,-5
304752,-1
304753,3
304754,5
304755,1
304756,-6
304757,-4
304758,-11
304759,2
304760,-1
304761,-2
304762,-3
304763,-5
304764,1
304765,0
304766,2
304767,0
304768,-1
304769,4
304770,4
304771,5
304772,3
304773,1
304774,1
304775,-3
304776,7
304777,1
304778,6
304779,-5
304780,1
304781,-2
304782,1
304783,0
304784,0
304785,0
304786,-1
304787,6
304788,-3
304789,1
304790,1
304791,-7
304792,1
304793,-2
304794,1
304795,0
304796,3
304797,1
304798,-2
304799,-5
304800,0
304801,-2
304802,5
304803,0
304804,2
304805,0
304806,0
304807,-2
304808,-2
304809,-5
304810,1
304811,4
304812,1
304813,2
304814,-2
304815,0
304816,0
304817,2
304818,1
304819,-4
304820,-2
304821,-3
304822,3
304823,-2
304824,3
304825,5
304826,7
304827,6
304828,2
304829,-7
304830,3
304831,-1
304832,6
304833,11
304834,-2
304835,0
304836,2
304837,-7
304838,6
304839,-1
304840,6
304841,-4
304842,5
304843,-1
304844,2
304845,-3
304846,-2
304847,1
304848,-2
304849,1
304850,0
304851,-5
304852,-5
304853,1
304854,-5
304855,3
304856,-2
304857,7
304858,-5
304859,-2
304860,-5
304861,2
304862,1
304863,8
304864,2
304865,9
304866,0
304867,-1
304868,-2
304869,-5
304870,-4
304871,-1
304872,-2
304873,-1
304874,1
304875,0
304876,8
304877,14
304878,9
304879,0
304880,2
304881,-7
304882,0
304883,-3
304884,2
304885,-1
304886,1
304887,3
304888,4
304889,4
304890,2
304891,7
304892,1
304893,-2
304894,-5
304895,-1
304896,7
304897,2
304898,2
304899,3
304900,5
304901,-1
304902,-8
304903,4
304904,4
304905,-4
304906,-3
304907,-1
304908,1
304909,-1
304910,0
304911,-2
304912,5
304913,5
304914,-4
304915,10
304916,-6
304917,3
304918,-5
304919,-4
304920,-3
304921,-1
304922,-4
304923,0
304924,2
304925,0
304926,-1
304927,2
304928,-5
304929,1
304930,-2
304931,-7
304932,-4
304933,-2
304934,0
304935,5
304936,-1
304937,3
304938,-4
304939,3
304940,-6
304941,7
304942,0
304943,11
304944,8
304945,3
304946,4
304947,3
304948,0
304949,-2
304950,-3
304951,3
304952,-6
304953,2
304954,-3
304955,2
304956,-2
304957,1
304958,4
304959,0
304960,4
304961,-5
304962,4
304963,-7
304964,0
304965,-2
304966,1
304967,-2
304968,-3
304969,-5
304970,0
304971,-3
304972,3
304973,2
304974,0
304975,1
304976,-3
304977,4
304978,-4
304979,4
304980,-2
304981,-9
304982,-11
304983,-11
304984,-10
304985,-11
304986,-11
304987,-2
304988,-5
304989,2
304990,-5
304991,-3
304992,-1
304993,0
304994,1
304995,1
304996,-6
304997,-6
304998,-9
304999,2
305000,-2
305001,9
305002,4
305003,11
305004,10
305005,7
305006,8
305007,2
305008,-1
305009,-1
305010,2
305011,-8
305012,-3
305013,-9
305014,4
305015,-4
305016,1
305017,0
305018,1
305019,0
305020,-5
305021,2
305022,-2
305023,0
305024,3
305025,3
305026,2
305027,0
305028,5
305029,7
305030,10
305031,8
305032,1
305033,0
305034,7
305035,-4
305036,0
305037,-4
305038,0
305039,5
305040,-3
305041,-3
305042,-3
305043,0
305044,2
305045,10
305046,-2
305047,4
305048,2
305049,-1
305050,-1
305051,0
305052,9
305053,5
305054,8
305055,11
305056,-2
305057,2
305058,-1
305059,-2
305060,5
305061,4
305062,22
305063,14
305064,17
305065,11
305066,8
305067,-2
305068,-1
305069,2
305070,-2
305071,6
305072,0
305073,5
305074,1
305075,-3
305076,-3
305077,8
305078,-3
305079,4
305080,-4
305081,3
305082,-1
305083,0
305084,0
305085,5
305086,1
305087,5
305088,-3
305089,4
305090,-4
305091,4
305092,0
305093,1
305094,-3
305095,2
305096,-1
305097,0
305098,5
305099,7
305100,3
305101,2
305102,-3
305103,0
305104,-4
305105,3
305106,1
305107,3
305108,0
305109,0
305110,-2
305111,0
305112,-3
305113,9
305114,3
305115,10
305116,2
305117,7
305118,3
305119,5
305120,-2
305121,9
305122,-8
305123,4
305124,-4
305125,1
305126,-4
305127,-2
305128,3
305129,2
305130,6
305131,-2
305132,-2
305133,-5
305134,-9
305135,-14
305136,-12
305137,-9
305138,-4
305139,-4
305140,-1
305141,-3
305142,1
305143,-8
305144,-1
305145,-6
305146,-4
305147,1
305148,-5
305149,-2
305150,-3
305151,2
305152,-2
305153,5
305154,-5
305155,-11
305156,-10
305157,-3
305158,-12
305159,-3
305160,-11
305161,-2
305162,-2
305163,9
305164,-2
305165,0
305166,-10
305167,-5
305168,-5
305169,0
305170,0
305171,1
305172,-2
305173,1
305174,2
305175,-1
305176,3
305177,-1
305178,-1
305179,3
305180,5
305181,5
305182,2
305183,3
305184,1
305185,0
305186,-6
305187,-17
305188,-11
305189,-4
305190,-3
305191,0
305192,0
305193,-2
305194,-7
305195,-11
305196,-14
305197,-3
305198,-2
305199,1
305200,2
305201,-2
305202,0
305203,4
305204,-2
305205,-3
305206,-4
305207,2
305208,3
305209,4
305210,2
305211,12
305212,10
305213,16
305214,10
305215,9
305216,21
305217,11
305218,10
305219,1
305220,5
305221,5
305222,0
305223,-3
305224,2
305225,-5
305226,2
305227,-2
305228,1
305229,-2
305230,2
305231,4
305232,-3
305233,2
305234,0
305235,5
305236,2
305237,0
305238,8
305239,2
305240,5
305241,3
305242,7
305243,-2
305244,2
305245,0
305246,-1
305247,-1
305248,-10
305249,-6
305250,-5
305251,-2
305252,-2
305253,-1
305254,3
305255,-1
305256,-5
305257,-1
305258,-3
305259,2
305260,4
305261,4
305262,2
305263,-6
305264,1
305265,-5
305266,-2
305267,6
305268,7
305269,17
305270,8
305271,4
305272,-2
305273,3
305274,6
305275,4
305276,1
305277,-1
305278,0
305279,-1
305280,-3
305281,-1
305282,-4
305283,3
305284,-1
305285,7
305286,-5
305287,2
305288,0
305289,1
305290,-4
305291,-9
305292,-5
305293,-3
305294,-3
305295,2
305296,0
305297,10
305298,3
305299,1
305300,9
305301,2
305302,4
305303,5
305304,2
305305,3
305306,-3
305307,-9
305308,-6
305309,-2
305310,-1
305311,-2
305312,1
305313,-1
305314,3
305315,5
305316,0
305317,-5
305318,-2
305319,0
305320,0
305321,-2
305322,0
305323,4
305324,3
305325,-1
305326,1
305327,3
305328,4
305329,8
305330,-2
305331,-4
305332,-10
305333,-3
305334,1
305335,-8
305336,-3
305337,-3
305338,-1
305339,-2
305340,1
305341,2
305342,5
305343,-2
305344,0
305345,-4
305346,2
305347,1
305348,4
305349,2
305350,1
305351,3
305352,0
305353,0
305354,-1
305355,-1
305356,1
305357,2
305358,0
305359,1
305360,-1
305361,1
305362,2
305363,0
305364,0
305365,0
305366,0
305367,0
305368,-1
305369,1
305370,4
305371,9
305372,10
305373,5
305374,11
305375,6
305376,6
305377,5
305378,-5
305379,4
305380,-3
305381,5
305382,0
305383,-2
305384,-1
305385,-4
305386,2
305387,0
305388,2
305389,-2
305390,-10
305391,-6
305392,-7
305393,-4
305394,1
305395,3
305396,-1
305397,-4
305398,0
305399,-3
305400,-1
305401,1
305402,-4
305403,4
305404,-8
305405,-1
305406,-13
305407,-6
305408,-8
305409,-7
305410,-5
305411,-5
305412,2
305413,-1
305414,4
305415,8
305416,-1
305417,0
305418,-5
305419,-5
305420,-6
305421,-6
305422,-1
305423,-3
305424,-1
305425,-6
305426,3
305427,0
305428,2
305429,-2
305430,0
305431,-1
305432,-2
305433,1
305434,8
305435,4
305436,5
305437,1
305438,-1
305439,1
305440,-1
305441,1
305442,-1
305443,-6
305444,-1
305445,-1
305446,1
305447,-2
305448,-9
305449,-5
305450,-2
305451,-7
305452,-1
305453,-1
305454,-6
305455,-5
305456,-1
305457,2
305458,-2
305459,5
305460,1
305461,8
305462,-1
305463,-2
305464,-1
305465,-1
305466,7
305467,-1
305468,9
305469,2
305470,0
305471,4
305472,3
305473,1
305474,0
305475,-1
305476,7
305477,2
305478,-4
305479,-4
305480,-4
305481,-9
305482,6
305483,2
305484,4
305485,0
305486,4
305487,-1
305488,-1
305489,6
305490,0
305491,-5
305492,-6
305493,-3
305494,1
305495,0
305496,6
305497,6
305498,2
305499,3
305500,-1
305501,0
305502,-5
305503,-3
305504,1
305505,1
305506,2
305507,-1
305508,0
305509,0
305510,0
305511,6
305512,5
305513,12
305514,-1
305515,1
305516,-6
305517,-4
305518,1
305519,-2
305520,1
305521,-2
305522,2
305523,-3
305524,2
305525,0
305526,-1
305527,3
305528,-2
305529,3
305530,-4
305531,3
305532,-3
305533,0
305534,-10
305535,-19
305536,-12
305537,-8
305538,-2
305539,-1
305540,1
305541,-3
305542,6
305543,-3
305544,2
305545,-7
305546,-4
305547,3
305548,2
305549,4
305550,-4
305551,-2
305552,-6
305553,7
305554,-4
305555,5
305556,-8
305557,0
305558,-6
305559,-1
305560,-6
305561,-3
305562,-1
305563,2
305564,1
305565,-2
305566,3
305567,-1
305568,6
305569,-1
305570,8
305571,-5
305572,7
305573,-2
305574,4
305575,-2
305576,8
305577,0
305578,3
305579,-8
305580,-1
305581,0
305582,2
305583,-3
305584,6
305585,-2
305586,4
305587,1
305588,1
305589,-3
305590,-2
305591,1
305592,3
305593,0
305594,-1
305595,-1
305596,4
305597,0
305598,1
305599,0
305600,-1
305601,2
305602,-3
305603,10
305604,1
305605,7
305606,3
305607,10
305608,13
305609,6
305610,6
305611,8
305612,3
305613,-3
305614,4
305615,-4
305616,1
305617,-4
305618,-5
305619,0
305620,-2
305621,-4
305622,3
305623,-3
305624,0
305625,6
305626,11
305627,11
305628,24
305629,13
305630,19
305631,13
305632,13
305633,9
305634,1
305635,3
305636,-1
305637,-1
305638,-1
305639,1
305640,-1
305641,4
305642,2
305643,-10
305644,-4
305645,-5
305646,7
305647,-4
305648,4
305649,-4
305650,3
305651,-2
305652,4
305653,3
305654,9
305655,-4
305656,-6
305657,-11
305658,-7
305659,-5
305660,-10
305661,-10
305662,-4
305663,-1
305664,2
305665,7
305666,6
305667,0
305668,-1
305669,-5
305670,-11
305671,-3
305672,2
305673,-2
305674,-1
305675,10
305676,-3
305677,4
305678,-1
305679,4
305680,1
305681,-3
305682,5
305683,-2
305684,-3
305685,-11
305686,-14
305687,-6
305688,-13
305689,0
305690,-5
305691,3
305692,-3
305693,1
305694,-3
305695,-5
305696,-4
305697,-7
305698,-1
305699,-6
305700,-6
305701,-10
305702,-12
305703,-6
305704,-14
305705,-5
305706,-12
305707,3
305708,-1
305709,3
305710,-5
305711,-7
305712,-3
305713,-4
305714,1
305715,0
305716,1
305717,-6
305718,-5
305719,-6
305720,-2
305721,-7
305722,1
305723,-11
305724,-5
305725,-12
305726,-1
305727,-2
305728,2
305729,-2
305730,5
305731,-2
305732,0
305733,-4
305734,1
305735,5
305736,-2
305737,0
305738,-6
305739,1
305740,3
305741,-1
305742,0
305743,-1
305744,2
305745,2
305746,1
305747,-1
305748,0
305749,-5
305750,4
305751,2
305752,-1
305753,-4
305754,1
305755,-2
305756,2
305757,-1
305758,-1
305759,0
305760,-1
305761,8
305762,7
305763,9
305764,-3
305765,4
305766,9
305767,13
305768,3
305769,9
305770,4
305771,0
305772,4
305773,3
305774,7
305775,2
305776,10
305777,6
305778,4
305779,2
305780,1
305781,2
305782,0
305783,3
305784,-3
305785,3
305786,-7
305787,1
305788,-8
305789,1
305790,-13
305791,-9
305792,-3
305793,3
305794,1
305795,2
305796,1
305797,1
305798,-2
305799,-8
305800,-9
305801,-9
305802,2
305803,-2
305804,0
305805,-2
305806,-1
305807,3
305808,-3
305809,5
305810,-2
305811,0
305812,-7
305813,-2
305814,-5
305815,4
305816,5
305817,9
305818,-3
305819,5
305820,-3
305821,0
305822,2
305823,-1
305824,-2
305825,-1
305826,3
305827,1
305828,3
305829,-4
305830,-2
305831,-4
305832,1
305833,2
305834,-13
305835,2
305836,-2
305837,11
305838,3
305839,5
305840,3
305841,7
305842,2
305843,1
305844,3
305845,4
305846,0
305847,1
305848,-1
305849,0
305850,-3
305851,0
305852,1
305853,-4
305854,3
305855,-3
305856,2
305857,3
305858,5
305859,0
305860,3
305861,0
305862,-1
305863,-1
305864,0
305865,1
305866,-1
305867,1
305868,1
305869,-3
305870,-2
305871,-9
305872,-7
305873,-1
305874,0
305875,-1
305876,-1
305877,-5
305878,-2
305879,-8
305880,-7
305881,2
305882,-3
305883,8
305884,-3
305885,-1
305886,-4
305887,2
305888,-4
305889,-1
305890,-1
305891,0
305892,4
305893,2
305894,2
305895,0
305896,-2
305897,10
305898,8
305899,5
305900,3
305901,-3
305902,-9
305903,-12
305904,-9
305905,1
305906,0
305907,0
305908,1
305909,-1
305910,2
305911,3
305912,7
305913,-1
305914,-2
305915,-7
305916,-8
305917,-4
305918,-2
305919,6
305920,1
305921,4
305922,-4
305923,-2
305924,-2
305925,-4
305926,-1
305927,0
305928,0
305929,9
305930,1
305931,2
305932,2
305933,-1
305934,5
305935,0
305936,2
305937,1
305938,-2
305939,5
305940,-1
305941,-4
305942,-9
305943,-5
305944,-1
305945,1
305946,-1
305947,1
305948,-4
305949,3
305950,-5
305951,4
305952,-4
305953,1
305954,-2
305955,1
305956,5
305957,6
305958,8
305959,7
305960,-4
305961,-3
305962,-6
305963,-2
305964,-4
305965,-5
305966,-4
305967,-1
305968,2
305969,3
305970,3
305971,-2
305972,-2
305973,-6
305974,6
305975,-4
305976,2
305977,5
305978,-1
305979,4
305980,-5
305981,3
305982,1
305983,3
305984,-2
305985,1
305986,5
305987,1
305988,2
305989,-1
305990,-1
305991,1
305992,-2
305993,4
305994,-6
305995,3
305996,-2
305997,4
305998,5
305999,5
306000,4
306001,3
306002,7
306003,-5
306004,1
306005,-2
306006,3
306007,-2
306008,2
306009,1
306010,1
306011,2
306012,-2
306013,3
306014,-5
306015,2
306016,-2
306017,2
306018,-6
306019,1
306020,-3
306021,5
306022,-2
306023,2
306024,-6
306025,1
306026,-2
306027,1
306028,-1
306029,5
306030,8
306031,7
306032,6
306033,7
306034,2
306035,1
306036,-7
306037,-5
306038,-9
306039,-2
306040,0
306041,-9
306042,-6
306043,-7
306044,3
306045,-4
306046,2
306047,3
306048,3
306049,-4
306050,-3
306051,-2
306052,0
306053,-2
306054,0
306055,-2
306056,-1
306057,-6
306058,-5
306059,-1
306060,-1
306061,3
306062,4
306063,-2
306064,-4
306065,-7
306066,-6
306067,-4
306068,-2
306069,-2
306070,4
306071,-2
306072,-1
306073,-10
306074,-9
306075,-15
306076,-8
306077,-7
306078,1
306079,4
306080,-1
306081,3
306082,1
306083,1
306084,-1
306085,0
306086,0
306087,-2
306088,1
306089,1
306090,3
306091,7
306092,1
306093,6
306094,6
306095,3
306096,2
306097,-3
306098,3
306099,2
306100,5
306101,8
306102,5
306103,-3
306104,-1
306105,5
306106,5
306107,6
306108,4
306109,-3
306110,3
306111,9
306112,10
306113,9
306114,12
306115,18
306116,17
306117,11
306118,13
306119,10
306120,13
306121,8
306122,9
306123,2
306124,0
306125,-3
306126,-1
306127,-9
306128,-3
306129,-9
306130,-2
306131,4
306132,-1
306133,1
306134,-1
306135,-8
306136,2
306137,-6
306138,-11
306139,0
306140,-1
306141,1
306142,2
306143,2
306144,-3
306145,3
306146,-5
306147,-3
306148,-1
306149,6
306150,-3
306151,3
306152,-1
306153,0
306154,6
306155,-3
306156,3
306157,-1
306158,-4
306159,1
306160,0
306161,1
306162,0
306163,1
306164,-2
306165,1
306166,-4
306167,2
306168,-6
306169,-4
306170,-1
306171,-10
306172,-6
306173,0
306174,-1
306175,-1
306176,-13
306177,-11
306178,-4
306179,1
306180,1
306181,4
306182,3
306183,2
306184,-5
306185,-9
306186,-10
306187,-8
306188,-3
306189,-2
306190,-1
306191,1
306192,-6
306193,4
306194,-4
306195,0
306196,-2
306197,1
306198,1
306199,4
306200,-4
306201,-6
306202,-2
306203,-1
306204,5
306205,0
306206,-5
306207,-1
306208,1
306209,4
306210,11
306211,2
306212,4
306213,7
306214,5
306215,8
306216,9
306217,-1
306218,7
306219,-1
306220,-5
306221,-6
306222,-3
306223,-5
306224,3
306225,0
306226,-6
306227,-11
306228,-5
306229,-8
306230,3
306231,2
306232,11
306233,7
306234,9
306235,5
306236,-1
306237,1
306238,1
306239,-1
306240,-5
306241,-1
306242,1
306243,0
306244,-1
306245,3
306246,-3
306247,-1
306248,-2
306249,2
306250,0
306251,6
306252,0
306253,-1
306254,-5
306255,3
306256,-3
306257,-1
306258,0
306259,-1
306260,4
306261,0
306262,-2
306263,1
306264,2
306265,0
306266,6
306267,0
306268,0
306269,2
306270,6
306271,-2
306272,4
306273,-3
306274,1
306275,-6
306276,3
306277,0
306278,-4
306279,-2
306280,-3
306281,2
306282,-4
306283,2
306284,-4
306285,3
306286,-5
306287,5
306288,4
306289,5
306290,-6
306291,-4
306292,-2
306293,-8
306294,4
306295,0
306296,-5
306297,0
306298,0
306299,-1
306300,3
306301,-4
306302,-2
306303,-9
306304,0
306305,-2
306306,6
306307,2
306308,4
306309,1
306310,-1
306311,9
306312,-2
306313,-4
306314,-10
306315,-2
306316,-2
306317,4
306318,3
306319,-6
306320,3
306321,-1
306322,-4
306323,0
306324,-1
306325,-4
306326,-9
306327,-6
306328,-12
306329,-6
306330,-6
306331,2
306332,-5
306333,1
306334,-1
306335,0
306336,0
306337,7
306338,7
306339,-1
306340,-4
306341,2
306342,1
306343,1
306344,6
306345,3
306346,11
306347,2
306348,6
306349,2
306350,5
306351,3
306352,11
306353,4
306354,4
306355,4
306356,6
306357,4
306358,-4
306359,2
306360,0
306361,5
306362,-3
306363,2
306364,-3
306365,0
306366,0
306367,4
306368,9
306369,9
306370,5
306371,11
306372,10
306373,14
306374,19
306375,8
306376,15
306377,5
306378,2
306379,3
306380,-2
306381,5
306382,-5
306383,1
306384,-5
306385,0
306386,2
306387,0
306388,1
306389,9
306390,0
306391,1
306392,-14
306393,-3
306394,-5
306395,2
306396,1
306397,4
306398,4
306399,9
306400,-6
306401,-1
306402,-2
306403,-5
306404,1
306405,-4
306406,9
306407,-2
306408,-3
306409,-14
306410,-23
306411,-9
306412,-10
306413,-12
306414,-18
306415,-17
306416,-19
306417,-17
306418,-16
306419,-12
306420,-14
306421,-14
306422,-13
306423,-8
306424,-5
306425,-2
306426,-4
306427,-4
306428,-3
306429,-6
306430,3
306431,2
306432,1
306433,0
306434,5
306435,-4
306436,1
306437,0
306438,-2
306439,4
306440,-1
306441,3
306442,1
306443,1
306444,-5
306445,-8
306446,-8
306447,5
306448,-1
306449,3
306450,0
306451,-3
306452,-2
306453,7
306454,4
306455,9
306456,0
306457,0
306458,2
306459,-10
306460,-3
306461,-1
306462,-6
306463,4
306464,0
306465,12
306466,7
306467,15
306468,9
306469,7
306470,8
306471,-2
306472,2
306473,-1
306474,-2
306475,-6
306476,-3
306477,-13
306478,3
306479,-2
306480,8
306481,6
306482,1
306483,-8
306484,0
306485,-4
306486,2
306487,3
306488,10
306489,1
306490,2
306491,-2
306492,2
306493,4
306494,3
306495,6
306496,8
306497,9
306498,5
306499,3
306500,-3
306501,-1
306502,-4
306503,5
306504,-1
306505,1
306506,0
306507,2
306508,-2
306509,1
306510,-4
306511,2
306512,-13
306513,-6
306514,-6
306515,-7
306516,-5
306517,-4
306518,1
306519,2
306520,3
306521,1
306522,1
306523,-1
306524,4
306525,4
306526,0
306527,-5
306528,-3
306529,-6
306530,3
306531,0
306532,-2
306533,-11
306534,-3
306535,0
306536,-5
306537,0
306538,-2
306539,3
306540,3
306541,2
306542,-3
306543,1
306544,-2
306545,2
306546,0
306547,-7
306548,-6
306549,2
306550,-1
306551,-3
306552,-2
306553,-1
306554,1
306555,-2
306556,-1
306557,-3
306558,3
306559,-9
306560,-7
306561,1
306562,-7
306563,3
306564,0
306565,2
306566,-1
306567,7
306568,-5
306569,0
306570,-8
306571,1
306572,-1
306573,3
306574,-1
306575,-1
306576,1
306577,1
306578,-1
306579,6
306580,-1
306581,-3
306582,-5
306583,1
306584,4
306585,0
306586,0
306587,-1
306588,1
306589,1
306590,3
306591,0
306592,1
306593,-2
306594,2
306595,-2
306596,1
306597,-5
306598,0
306599,1
306600,2
306601,3
306602,3
306603,2
306604,1
306605,-2
306606,1
306607,7
306608,11
306609,10
306610,12
306611,12
306612,5
306613,16
306614,-2
306615,3
306616,-7
306617,-1
306618,-5
306619,-1
306620,-2
306621,8
306622,8
306623,5
306624,1
306625,1
306626,2
306627,-1
306628,-2
306629,11
306630,4
306631,-3
306632,2
306633,-1
306634,0
306635,3
306636,1
306637,-2
306638,0
306639,4
306640,11
306641,3
306642,8
306643,7
306644,-2
306645,0
306646,-2
306647,7
306648,2
306649,0
306650,5
306651,-2
306652,4
306653,0
306654,2
306655,4
306656,6
306657,0
306658,1
306659,-2
306660,-4
306661,-6
306662,-2
306663,-2
306664,1
306665,-2
306666,11
306667,5
306668,0
306669,-3
306670,-1
306671,0
306672,-4
306673,-8
306674,2
306675,0
306676,-2
306677,1
306678,3
306679,5
306680,3
306681,2
306682,1
306683,3
306684,0
306685,-1
306686,0
306687,0
306688,0
306689,-3
306690,-2
306691,4
306692,-1
306693,-5
306694,-4
306695,-3
306696,6
306697,0
306698,3
306699,-2
306700,3
306701,1
306702,-5
306703,-3
306704,-2
306705,-2
306706,-1
306707,-3
306708,2
306709,-1
306710,-3
306711,-1
306712,0
306713,-3
306714,2
