,M
42270,-746
42271,-705
42272,-801
42273,-948
42274,-889
42275,-794
42276,-832
42277,-981
42278,-1025
42279,-1028
42280,-880
42281,-724
42282,-625
42283,-525
42284,-434
42285,-252
42286,-274
42287,-294
42288,-226
42289,-173
42290,-7
42291,102
42292,169
42293,313
42294,343
42295,290
42296,263
42297,316
42298,337
42299,310
42300,338
42301,450
42302,563
42303,672
42304,598
42305,508
42306,454
42307,509
42308,602
42309,665
42310,854
42311,953
42312,1071
42313,1181
42314,1249
42315,1359
42316,1358
42317,1358
42318,1286
42319,1245
42320,1342
42321,1241
42322,1288
42323,1430
42324,1444
42325,1622
42326,1647
42327,1595
42328,1644
42329,1672
42330,1647
42331,1547
42332,1477
42333,1345
42334,1042
42335,866
42336,523
42337,159
42338,52
42339,20
42340,255
42341,371
42342,400
42343,550
42344,639
42345,694
42346,703
42347,768
42348,702
42349,659
42350,612
42351,505
42352,513
42353,503
42354,540
42355,573
42356,536
42357,490
42358,411
42359,386
42360,373
42361,303
42362,323
42363,326
42364,396
42365,582
42366,667
42367,764
42368,683
42369,624
42370,777
42371,866
42372,970
42373,858
42374,709
42375,682
42376,522
42377,466
42378,485
42379,340
42380,214
42381,189
42382,173
42383,77
42384,17
42385,107
42386,199
42387,149
42388,100
42389,104
42390,4
42391,-6
42392,2
42393,-185
42394,-117
42395,-16
42396,-73
42397,-114
42398,-305
42399,-525
42400,-537
42401,-610
42402,-791
42403,-899
42404,-994
42405,-880
42406,-814
42407,-818
42408,-782
42409,-706
42410,-478
42411,-462
42412,-501
42413,-414
42414,-530
42415,-514
42416,-480
42417,-436
42418,-483
42419,-627
42420,-827
42421,-1075
42422,-1066
42423,-1005
42424,-1160
42425,-1307
42426,-1295
42427,-1174
42428,-1052
42429,-1033
42430,-816
42431,-579
42432,-406
42433,-279
42434,-283
42435,-159
42436,-158
42437,-425
42438,-632
42439,-793
42440,-652
42441,-599
42442,-647
42443,-654
42444,-656
42445,-459
42446,-430
42447,-478
42448,-607
42449,-643
42450,-531
42451,-386
42452,-280
42453,-364
42454,-401
42455,-277
42456,-117
42457,-108
42458,-105
42459,-68
42460,43
42461,87
42462,57
42463,58
42464,-61
42465,-21
42466,-35
42467,-192
42468,-203
42469,-246
42470,-215
42471,-158
42472,-178
42473,-89
42474,-36
42475,-98
42476,-22
42477,-44
42478,-230
42479,-317
42480,-307
42481,-317
42482,-376
42483,-425
42484,-451
42485,-241
42486,-129
42487,-41
42488,-22
42489,-124
42490,21
42491,61
42492,238
42493,226
42494,162
42495,323
42496,315
42497,269
42498,335
42499,348
42500,363
42501,226
42502,96
42503,0
42504,13
42505,31
42506,-15
42507,76
42508,152
42509,216
42510,447
42511,529
42512,595
42513,564
42514,377
42515,488
42516,258
42517,38
42518,-81
42519,-206
42520,-130
42521,-31
42522,138
42523,206
42524,299
42525,393
42526,420
42527,384
42528,274
42529,230
42530,297
42531,397
42532,626
42533,796
42534,887
42535,769
42536,669
42537,611
42538,546
42539,629
42540,681
42541,715
42542,733
42543,617
42544,598
42545,651
42546,545
42547,362
42548,216
42549,184
42550,359
42551,615
42552,575
42553,426
42554,407
42555,429
42556,411
42557,535
42558,348
42559,121
42560,236
42561,204
42562,59
42563,-52
42564,-224
42565,-150
42566,-122
42567,-147
42568,-290
42569,-331
42570,-104
42571,31
42572,29
42573,-50
42574,-2
42575,134
42576,-9
42577,-184
42578,-340
42579,-305
42580,-165
42581,-347
42582,-545
42583,-711
42584,-646
42585,-582
42586,-781
42587,-927
42588,-1075
42589,-963
42590,-721
42591,-675
42592,-638
42593,-603
42594,-396
42595,-170
42596,-26
42597,11
42598,-33
42599,8
42600,68
42601,47
42602,105
42603,14
42604,-61
42605,-10
42606,-101
42607,-225
42608,-441
42609,-598
42610,-532
42611,-508
42612,-519
42613,-510
42614,-494
42615,-314
42616,-184
42617,-117
42618,-195
42619,-169
42620,-44
42621,148
42622,225
42623,-3
42624,-261
42625,-219
42626,-150
42627,-101
42628,-282
42629,-515
42630,-454
42631,-360
42632,-290
42633,-213
42634,-183
42635,-96
42636,-107
42637,-199
42638,-351
42639,-545
42640,-402
42641,-213
42642,-191
42643,-212
42644,-179
42645,-124
42646,-51
42647,90
42648,-19
42649,-122
42650,-120
42651,-238
42652,-179
42653,-336
42654,-409
42655,-391
42656,-418
42657,-331
42658,-325
42659,-286
42660,-101
42661,45
42662,101
42663,1
42664,-158
42665,-104
42666,-70
42667,-212
42668,-382
42669,-503
42670,-461
42671,-423
42672,-402
42673,-330
42674,-377
42675,-450
42676,-407
42677,-434
42678,-403
42679,-293
42680,-173
42681,-164
42682,-171
42683,60
42684,163
42685,152
42686,230
42687,177
42688,283
42689,405
42690,431
42691,373
42692,294
42693,293
42694,85
42695,-10
42696,-103
42697,-233
42698,-225
42699,-174
42700,-133
42701,86
42702,349
42703,461
42704,469
42705,406
42706,419
42707,444
42708,334
42709,276
42710,264
42711,161
42712,244
42713,310
42714,375
42715,564
42716,676
42717,903
42718,950
42719,823
42720,827
42721,868
42722,899
42723,860
42724,819
42725,897
42726,831
42727,669
42728,667
42729,751
42730,921
42731,1171
42732,1224
42733,1201
42734,1038
42735,895
42736,1027
42737,1124
42738,980
42739,723
42740,646
42741,741
42742,839
42743,973
42744,924
42745,895
42746,941
42747,947
42748,949
42749,891
42750,925
42751,869
42752,834
42753,755
42754,487
42755,199
42756,-91
42757,-126
42758,-142
42759,-105
42760,48
42761,149
42762,194
42763,225
42764,43
42765,-56
42766,-206
42767,-348
42768,-307
42769,-161
42770,-39
42771,-18
42772,173
42773,367
42774,442
42775,415
42776,268
42777,307
42778,410
42779,548
42780,555
42781,341
42782,353
42783,406
42784,399
42785,462
42786,313
42787,69
42788,241
42789,559
42790,732
42791,768
42792,547
42793,385
42794,154
42795,22
42796,-106
42797,-92
42798,27
42799,-73
42800,-41
42801,23
42802,29
42803,66
42804,32
42805,131
42806,25
42807,-47
42808,38
42809,47
42810,60
42811,9
42812,-82
42813,-126
42814,-88
42815,-98
42816,-190
42817,-295
42818,-303
42819,-296
42820,-222
42821,-246
42822,-224
42823,-205
42824,-164
42825,76
42826,133
42827,160
42828,106
42829,36
42830,55
42831,-20
42832,-123
42833,-205
42834,-280
42835,-222
42836,-44
42837,-88
42838,-352
42839,-531
42840,-318
42841,-127
42842,-68
42843,-114
42844,-302
42845,-234
42846,-280
42847,-300
42848,-241
42849,-350
42850,-307
42851,-292
42852,-140
42853,-96
42854,-234
42855,-275
42856,-502
42857,-595
42858,-601
42859,-658
42860,-628
42861,-685
42862,-655
42863,-685
42864,-788
42865,-836
42866,-844
42867,-768
42868,-754
42869,-933
42870,-988
42871,-1066
42872,-1021
42873,-835
42874,-809
42875,-841
42876,-957
42877,-1079
42878,-1139
42879,-1073
42880,-827
42881,-715
42882,-568
42883,-645
42884,-727
42885,-640
42886,-641
42887,-496
42888,-585
42889,-652
42890,-658
42891,-747
42892,-672
42893,-793
42894,-834
42895,-801
42896,-890
42897,-639
42898,-502
42899,-535
42900,-479
42901,-563
42902,-507
42903,-441
42904,-448
42905,-444
42906,-462
42907,-289
42908,-105
42909,-1
42910,182
42911,39
42912,-128
42913,-229
42914,-172
42915,172
42916,264
42917,291
42918,136
42919,-67
42920,-98
42921,-201
42922,-246
42923,-269
42924,-444
42925,-495
42926,-503
42927,-422
42928,-445
42929,-458
42930,-364
42931,-446
42932,-329
42933,-167
42934,-133
42935,33
42936,-4
42937,-151
42938,-159
42939,-105
42940,117
42941,142
42942,16
42943,-194
42944,-265
42945,85
42946,157
42947,-14
42948,-237
42949,-420
42950,-184
42951,140
42952,268
42953,149
42954,140
42955,399
42956,667
42957,812
42958,879
42959,796
42960,605
42961,566
42962,532
42963,519
42964,446
42965,312
42966,85
42967,-4
42968,115
42969,298
42970,441
42971,456
42972,381
42973,273
42974,317
42975,282
42976,241
42977,33
42978,-410
42979,-657
42980,-632
42981,-511
42982,-418
42983,-373
42984,-378
42985,-266
42986,-103
42987,-45
42988,14
42989,13
42990,-163
42991,-109
42992,-13
42993,101
42994,205
42995,203
42996,227
42997,177
42998,154
42999,181
43000,154
43001,176
43002,239
43003,261
43004,304
43005,396
43006,419
43007,406
43008,463
43009,382
43010,364
43011,324
43012,181
43013,138
43014,89
43015,-44
43016,-221
43017,-257
43018,-247
43019,-289
43020,-260
43021,-297
43022,-308
43023,-298
43024,-297
43025,-217
43026,-136
43027,-48
43028,100
43029,203
43030,244
43031,158
43032,114
43033,6
43034,-74
43035,78
43036,184
43037,160
43038,-104
43039,-506
43040,-403
43041,-137
43042,-1
43043,-107
43044,-445
43045,-448
43046,-284
43047,-287
43048,-278
43049,-394
43050,-582
43051,-466
43052,-304
43053,-241
43054,-140
43055,-89
43056,-55
43057,52
43058,44
43059,91
43060,212
43061,229
43062,247
43063,216
43064,255
43065,446
43066,635
43067,724
43068,643
43069,583
43070,590
43071,633
43072,771
43073,835
43074,736
43075,753
43076,720
43077,699
43078,683
43079,724
43080,680
43081,562
43082,490
43083,400
43084,483
43085,436
43086,127
43087,128
43088,297
43089,440
43090,564
43091,533
43092,376
43093,334
43094,441
43095,625
43096,578
43097,433
43098,247
43099,-3
43100,89
43101,201
43102,238
43103,221
43104,65
43105,203
43106,369
43107,317
43108,460
43109,516
43110,446
43111,353
43112,136
43113,-247
43114,-537
43115,-726
43116,-922
43117,-1002
43118,-1164
43119,-1075
43120,-402
43121,502
43122,1415
43123,2108
43124,2535
43125,2945
43126,3304
43127,3123
43128,1989
43129,293
43130,-1442
43131,-2902
43132,-3989
43133,-5232
43134,-6380
43135,-6893
43136,-6921
43137,-6411
43138,-5810
43139,-5585
43140,-5297
43141,-5125
43142,-4740
43143,-4001
43144,-3040
43145,-1649
43146,-520
43147,275
43148,1016
43149,1641
43150,2339
43151,3050
43152,3554
43153,3920
43154,3864
43155,3663
43156,3403
43157,3016
43158,2837
43159,2765
43160,2706
43161,2739
43162,2924
43163,3069
43164,3412
43165,3969
43166,4191
43167,4285
43168,4331
43169,4214
43170,4095
43171,3856
43172,3531
43173,3170
43174,2934
43175,2856
43176,2849
43177,2662
43178,2164
43179,1686
43180,1470
43181,1331
43182,1144
43183,813
43184,362
43185,103
43186,49
43187,-1
43188,-170
43189,-208
43190,-208
43191,-285
43192,-596
43193,-1046
43194,-1426
43195,-1740
43196,-2099
43197,-2606
43198,-3165
43199,-3544
43200,-3440
43201,-3408
43202,-3434
43203,-3514
43204,-3474
43205,-3125
43206,-2761
43207,-2471
43208,-2334
43209,-2284
43210,-2102
43211,-1766
43212,-1588
43213,-1657
43214,-1605
43215,-1565
43216,-1543
43217,-1315
43218,-1330
43219,-1304
43220,-1179
43221,-1181
43222,-973
43223,-821
43224,-823
43225,-784
43226,-627
43227,-424
43228,-254
43229,-187
43230,22
43231,95
43232,84
43233,103
43234,102
43235,210
43236,372
43237,580
43238,640
43239,574
43240,654
43241,734
43242,861
43243,982
43244,894
43245,921
43246,1061
43247,1253
43248,1418
43249,1547
43250,1568
43251,1591
43252,1774
43253,1836
43254,1989
43255,2124
43256,2115
43257,2063
43258,1967
43259,1992
43260,2004
43261,1944
43262,1796
43263,1674
43264,1743
43265,1786
43266,1740
43267,1734
43268,1663
43269,1516
43270,1456
43271,1218
43272,966
43273,663
43274,317
43275,225
43276,-11
43277,-193
43278,-312
43279,-393
43280,-200
43281,-197
43282,-415
43283,-755
43284,-1014
43285,-956
43286,-764
43287,-806
43288,-830
43289,-960
43290,-916
43291,-832
43292,-1097
43293,-1279
43294,-1361
43295,-1275
43296,-1203
43297,-1248
43298,-1381
43299,-1703
43300,-1840
43301,-1796
43302,-1699
43303,-1901
43304,-2288
43305,-2540
43306,-2454
43307,-2160
43308,-2063
43309,-1911
43310,-1667
43311,-1494
43312,-1244
43313,-1044
43314,-1028
43315,-877
43316,-765
43317,-690
43318,-569
43319,-410
43320,-209
43321,-9
43322,184
43323,266
43324,187
43325,113
43326,223
43327,116
43328,-45
43329,-108
43330,-144
43331,-244
43332,-307
43333,-388
43334,-322
43335,-263
43336,-250
43337,-81
43338,-139
43339,-61
43340,33
43341,-158
43342,-80
43343,-97
43344,-138
43345,22
43346,31
43347,-115
43348,-195
43349,-88
43350,72
43351,177
43352,198
43353,157
43354,145
43355,173
43356,6
43357,-314
43358,-548
43359,-440
43360,-275
43361,-180
43362,25
43363,161
43364,112
43365,152
43366,110
43367,127
43368,-34
43369,-185
43370,-220
43371,-373
43372,-554
43373,-616
43374,-608
43375,-534
43376,-311
43377,-282
43378,-270
43379,-169
43380,-120
43381,30
43382,111
43383,-65
43384,-132
43385,-160
43386,-92
43387,4
43388,-107
43389,-128
43390,16
43391,44
43392,112
43393,111
43394,170
43395,382
43396,368
43397,325
43398,259
43399,170
43400,194
43401,188
43402,307
43403,306
43404,259
43405,229
43406,249
43407,358
43408,304
43409,257
43410,262
43411,221
43412,254
43413,241
43414,241
43415,365
43416,323
43417,378
43418,394
43419,272
43420,412
43421,411
43422,372
43423,370
43424,260
43425,446
43426,575
43427,567
43428,767
43429,854
43430,924
43431,923
43432,952
43433,841
43434,722
43435,869
43436,860
43437,699
43438,454
43439,148
43440,17
43441,170
43442,340
43443,343
43444,319
43445,298
43446,430
43447,613
43448,683
43449,819
43450,636
43451,412
43452,425
43453,353
43454,215
43455,193
43456,289
43457,378
43458,227
43459,114
43460,229
43461,140
43462,23
43463,6
43464,-102
43465,-122
43466,-266
43467,-270
43468,-194
43469,-335
43470,-138
43471,-31
43472,-177
43473,-309
43474,-229
43475,1096
43476,358
43477,-2322
43478,-1304
43479,1102
43480,1399
43481,100
43482,-1343
43483,-1356
43484,-268
43485,487
43486,403
43487,97
43488,-86
43489,80
43490,602
43491,677
43492,379
43493,182
43494,-16
43495,-185
43496,-27
43497,-34
43498,-71
43499,192
43500,201
43501,141
43502,27
43503,-106
43504,96
43505,183
43506,-95
43507,-260
43508,-172
43509,51
43510,237
43511,315
43512,250
43513,129
43514,34
43515,-173
43516,-274
43517,-137
43518,-113
43519,-21
43520,122
43521,126
43522,236
43523,256
43524,80
43525,264
43526,327
43527,304
43528,347
43529,224
43530,454
43531,684
43532,795
43533,1192
43534,1056
43535,522
43536,692
43537,1179
43538,1391
43539,1105
43540,796
43541,948
43542,1436
43543,646
43544,167
43545,1268
43546,1813
43547,1368
43548,623
43549,158
43550,401
43551,882
43552,1189
43553,1098
43554,853
43555,737
43556,639
43557,709
43558,893
43559,984
43560,838
43561,867
43562,1097
43563,1296
43564,1251
43565,951
43566,634
43567,323
43568,76
43569,152
43570,284
43571,367
43572,479
43573,371
43574,188
43575,252
43576,213
43577,72
43578,122
43579,40
43580,-13
43581,10
43582,-228
43583,-275
43584,-182
43585,-197
43586,-89
43587,-64
43588,-136
43589,-168
43590,-258
43591,-448
43592,-466
43593,-565
43594,-637
43595,-469
43596,-567
43597,-811
43598,-764
43599,-646
43600,-476
43601,-356
43602,-444
43603,-478
43604,-498
43605,-315
43606,-52
43607,-64
43608,-125
43609,-72
43610,-69
43611,-185
43612,-209
43613,-313
43614,-444
43615,-219
43616,-273
43617,-308
43618,-457
43619,-603
43620,-487
43621,-481
43622,-706
43623,-959
43624,-866
43625,-731
43626,-599
43627,-463
43628,-565
43629,-563
43630,-471
43631,-562
43632,-512
43633,-626
43634,-759
43635,-624
43636,-562
43637,-572
43638,-563
43639,-543
43640,-397
43641,-351
43642,-437
43643,-645
43644,-824
43645,-710
43646,-588
43647,-535
43648,-520
43649,-566
43650,-592
43651,-573
43652,-535
43653,-514
43654,-573
43655,-716
43656,-713
43657,-669
43658,-883
43659,-813
43660,-477
43661,-250
43662,-133
43663,-310
43664,-389
43665,-301
43666,-131
43667,50
43668,-4
43669,-33
43670,-20
43671,-309
43672,-499
43673,-627
43674,-798
43675,-929
43676,-966
43677,-997
43678,-922
43679,-915
43680,-924
43681,-751
43682,-582
43683,-470
43684,-487
43685,-548
43686,-581
43687,-483
43688,-491
43689,-630
43690,-712
43691,-842
43692,-689
43693,-571
43694,-548
43695,-481
43696,-493
43697,-409
43698,-443
43699,-484
43700,-341
43701,-174
43702,-70
43703,-17
43704,17
43705,93
43706,254
43707,284
43708,200
43709,190
43710,148
43711,200
43712,435
43713,259
43714,58
43715,219
43716,231
43717,172
43718,159
43719,85
43720,77
43721,50
43722,138
43723,157
43724,118
43725,207
43726,346
43727,339
43728,221
43729,52
43730,80
43731,155
43732,94
43733,-79
43734,-264
43735,-192
43736,-288
43737,-461
43738,-466
43739,-547
43740,-527
43741,-533
43742,-476
43743,-327
43744,-253
43745,-245
43746,-318
43747,-223
43748,-223
43749,-148
43750,96
43751,208
43752,210
43753,-6
43754,-91
43755,200
43756,214
43757,121
43758,81
43759,-218
43760,-266
43761,-63
43762,68
43763,212
43764,221
43765,159
43766,217
43767,344
43768,496
43769,661
43770,624
43771,579
43772,657
43773,668
43774,579
43775,559
43776,527
43777,343
43778,210
43779,57
43780,58
43781,247
43782,275
43783,316
43784,317
43785,360
43786,430
43787,490
43788,585
43789,641
43790,629
43791,618
43792,625
43793,526
43794,508
43795,404
43796,99
43797,45
43798,-11
43799,19
43800,-1
43801,-78
43802,-122
43803,-262
43804,-239
43805,-142
43806,-77
43807,-70
43808,-153
43809,-148
43810,82
43811,117
43812,101
43813,154
43814,62
43815,132
43816,-11
43817,-121
43818,-172
43819,-407
43820,-452
43821,-473
43822,-370
43823,-341
43824,-322
43825,-209
43826,-340
43827,-279
43828,-297
43829,-325
43830,-316
43831,-540
43832,-711
43833,-635
43834,-589
43835,-486
43836,-423
43837,-405
43838,-400
43839,-481
43840,-528
43841,-577
43842,-606
43843,-596
43844,-532
43845,-395
43846,-405
43847,-374
43848,-139
43849,-22
43850,73
43851,148
43852,11
43853,-116
43854,88
43855,312
43856,377
43857,472
43858,338
43859,240
43860,540
43861,597
43862,599
43863,692
43864,602
43865,490
43866,502
43867,526
43868,478
43869,359
43870,265
43871,92
43872,34
43873,86
43874,-2
43875,32
43876,25
43877,-27
43878,15
43879,126
43880,218
43881,143
43882,15
43883,23
43884,-78
43885,3
43886,251
43887,434
43888,362
43889,128
43890,-21
43891,-108
43892,-88
43893,-46
43894,-137
43895,-125
43896,-128
43897,-139
43898,-108
43899,-242
43900,-213
43901,-2
43902,65
43903,71
43904,6
43905,-69
43906,34
43907,112
43908,54
43909,277
43910,507
43911,496
43912,464
43913,392
43914,431
43915,515
43916,632
43917,556
43918,440
43919,591
43920,710
43921,710
43922,573
43923,283
43924,161
43925,40
43926,-5
43927,-11
43928,-28
43929,266
43930,430
43931,376
43932,110
43933,-98
43934,-115
43935,54
43936,194
43937,91
43938,-86
43939,-219
43940,-95
43941,88
43942,262
43943,418
43944,404
43945,488
43946,497
43947,453
43948,556
43949,470
43950,510
43951,698
43952,616
43953,544
43954,493
43955,451
43956,462
43957,556
43958,490
43959,320
43960,249
43961,125
43962,199
43963,88
43964,54
43965,156
43966,81
43967,21
43968,-79
43969,-88
43970,214
43971,351
43972,473
43973,596
43974,370
43975,251
43976,197
43977,196
43978,161
43979,127
43980,-15
43981,-222
43982,-350
43983,-563
43984,-471
43985,-346
43986,-336
43987,-360
43988,-463
43989,-338
43990,-126
43991,-59
43992,33
43993,104
43994,126
43995,162
43996,101
43997,47
43998,-2
43999,-53
44000,-13
44001,-83
44002,-316
44003,-504
44004,-644
44005,-720
44006,-674
44007,-529
44008,-471
44009,-298
44010,-232
44011,-306
44012,-283
44013,-297
44014,-150
44015,135
44016,114
44017,29
44018,-144
44019,-401
44020,-222
44021,-28
44022,-75
44023,-230
44024,-429
44025,-552
44026,-616
44027,-571
44028,-566
44029,-489
44030,-412
44031,-356
44032,-395
44033,-644
44034,-743
44035,-572
44036,-563
44037,-408
44038,-470
44039,-411
44040,-262
44041,-285
44042,-114
44043,-74
44044,43
44045,321
44046,297
44047,78
44048,-7
44049,-21
44050,142
44051,274
44052,212
44053,70
44054,-21
44055,-32
44056,-33
44057,-69
44058,52
44059,220
44060,43
44061,2
44062,30
44063,48
44064,256
44065,335
44066,356
44067,389
44068,259
44069,79
44070,96
44071,72
44072,124
44073,240
44074,87
44075,45
44076,113
44077,51
44078,132
44079,232
44080,462
44081,704
44082,617
44083,465
44084,401
44085,557
44086,690
44087,624
44088,418
44089,296
44090,204
44091,117
44092,177
44093,305
44094,352
44095,319
44096,198
44097,197
44098,112
44099,196
44100,545
44101,412
44102,312
44103,467
44104,348
44105,296
44106,442
44107,520
44108,396
44109,319
44110,368
44111,264
44112,97
44113,-168
44114,-208
44115,5
44116,-66
44117,-266
44118,-473
44119,-579
44120,-511
44121,-289
44122,-149
44123,-208
44124,-389
44125,-460
44126,-556
